paper_id,model_id,doi,apa_citation,year,affective_model,is_classifier,class_model_output_number,class_model_output_categories,class_logistic_regression,class_support_vector_machine,class_k_nearest_neighbor,class_quadratic_discrimant_classifier,class_linear_discriminant_analysis,class_tree_based_models,class_naive_bayes,class_avg,class_lasso_t,class_ridge_t,class_lasso_var,class_ridge_var,class_tpa,class_hdc_mer,class_hmm,class_gradient_boostingclass,class_regre_fully_connected_neuronal_network_or_multi_layer_perceptron,class_convolutional_neuronal_network,class_recurrent_neuronal_network,class_gated_recurrent_units,class_lstm,class_cellular_neural_networks,class_adaboost_dt,class_quantum_neural_network,class_probabilistic_neural_network,class_backpropagation,class_extreme_learning_machine,class_ann,class_spiking_deep_belief_network,class_radial_basis_function,class_1r_rule,class_jrip,class_other,is_regressor,regre_model_output_number,regre_model_output_dimensions,regre_linear_regression,regre_support_vector_regression,regre_polynomial_regression,regre_ridge_regression,regre_logistic_regression,regre_knn,regre_decision_tree,regre_multilayer_regression,regre_boosted_regression_trees,regre_fully_connected_neuronal_network_or_multi_layer_perceptron,regre_convolutional_neuronal_network,regre_recurrent_neuronal_network,regre_lstm,regre_probabilistic_neural_network,regre_other,model_level_intersubject,model_level_intrasubject,n_model_input,is_physiologically_interpreted,model_interpretation,is_public_code,public_code_location,accuracy,precision,f_measure,recall_sensitivity_true_positive_rate,specificity_true_negative_rate,false_positive_rate,false_negative_rate,roc_auc,r2,r,mean_absolute_error,concordance_correlation_coefficient,spearmans_ranking_correlation,mean_square_error,root_mean_square_error,pearson_correlation_coefficient,unweighted_average_recall,matthews_correlation_coefficient,geometric_mean,metric_other,revisor,comentarios,Full_Judgement,Full_exclusion_category,Full_Evidence
136,1,10.1109/ICCCMLA58983.2023.10346868,"Kumar P, S., & Ronickom, J. F. A. (2023, October). Investigating the Effects of Two-Class Categorical Emotion Classification Through Electrodermal Activity and Machine Learning. In 2023 IEEE 5th International Conference on Cybernetics, Cognition and Machine Learning Applications (ICCCMLA) (pp. 594-599). IEEE.",,Categorical,x,2,Amusing; Boring,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,30,x,"The study focused on the phasic component of EDA signals, which are closely connected to the physiological and psychological reactions triggered by specific stimuli. The features selected through RFECV were found to be more emotionally significant.",-,-,0.6,,0.5833,-,-,-,-,0.6,-,-,-,-,-,-,-,-,-,-,-,,Jero,"- affective_model_evidence la sacó del titulo
- Extrajo bien las categorias de output (las 4 emociones) y todos los modelos, pero lo hizo todo junto
- Aunque model_features está bien, model_features_evidence se la inventó
- Puso 'auc' en metric_other (probablemente problema de extracción)",yes,include,The study uses only EDA features for emotion classification and does not combine them with other signals.
136,2,10.1109/ICCCMLA58983.2023.10346868,"Kumar P, S., & Ronickom, J. F. A. (2023, October). Investigating the Effects of Two-Class Categorical Emotion Classification Through Electrodermal Activity and Machine Learning. In 2023 IEEE 5th International Conference on Cybernetics, Cognition and Machine Learning Applications (ICCCMLA) (pp. 594-599). IEEE.",,Categorical,x,2,Amusing; Relaxing,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,30,x,"The study focused on the phasic component of EDA signals, which are closely connected to the physiological and psychological reactions triggered by specific stimuli. The features selected through RFECV were found to be more emotionally significant.",-,-,0.5833,,0.566,-,-,-,-,0.5833,-,-,-,-,-,-,-,-,-,-,-,,Jero,,yes,include,The study uses only EDA features for emotion classification and does not combine them with other signals.
136,3,10.1109/ICCCMLA58983.2023.10346868,"Kumar P, S., & Ronickom, J. F. A. (2023, October). Investigating the Effects of Two-Class Categorical Emotion Classification Through Electrodermal Activity and Machine Learning. In 2023 IEEE 5th International Conference on Cybernetics, Cognition and Machine Learning Applications (ICCCMLA) (pp. 594-599). IEEE.",,Categorical,x,2,Amusing; Scary,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,30,x,"The study focused on the phasic component of EDA signals, which are closely connected to the physiological and psychological reactions triggered by specific stimuli. The features selected through RFECV were found to be more emotionally significant.",-,-,0.7333,,0.7297,-,-,-,-,0.7333,-,-,-,-,-,-,-,-,-,-,-,,Jero,,yes,include,The study uses only EDA features for emotion classification and does not combine them with other signals.
136,4,10.1109/ICCCMLA58983.2023.10346868,"Kumar P, S., & Ronickom, J. F. A. (2023, October). Investigating the Effects of Two-Class Categorical Emotion Classification Through Electrodermal Activity and Machine Learning. In 2023 IEEE 5th International Conference on Cybernetics, Cognition and Machine Learning Applications (ICCCMLA) (pp. 594-599). IEEE.",,Categorical,x,2,Boring; Relaxing,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,30,x,"The study focused on the phasic component of EDA signals, which are closely connected to the physiological and psychological reactions triggered by specific stimuli. The features selected through RFECV were found to be more emotionally significant.",-,-,0.5333,,0.5065,-,-,-,-,0.5333,-,-,-,-,-,-,-,-,-,-,-,,Jero,,yes,include,The study uses only EDA features for emotion classification and does not combine them with other signals.
136,5,10.1109/ICCCMLA58983.2023.10346868,"Kumar P, S., & Ronickom, J. F. A. (2023, October). Investigating the Effects of Two-Class Categorical Emotion Classification Through Electrodermal Activity and Machine Learning. In 2023 IEEE 5th International Conference on Cybernetics, Cognition and Machine Learning Applications (ICCCMLA) (pp. 594-599). IEEE.",,Categorical,x,2,Boring; Scary,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,30,x,"The study focused on the phasic component of EDA signals, which are closely connected to the physiological and psychological reactions triggered by specific stimuli. The features selected through RFECV were found to be more emotionally significant.",-,-,0.7917,,0.7874,-,-,-,-,0.7917,-,-,-,-,-,-,-,-,-,-,-,,Jero,,yes,include,The study uses only EDA features for emotion classification and does not combine them with other signals.
136,6,10.1109/ICCCMLA58983.2023.10346868,"Kumar P, S., & Ronickom, J. F. A. (2023, October). Investigating the Effects of Two-Class Categorical Emotion Classification Through Electrodermal Activity and Machine Learning. In 2023 IEEE 5th International Conference on Cybernetics, Cognition and Machine Learning Applications (ICCCMLA) (pp. 594-599). IEEE.",,Categorical,x,2,Relaxing; Scary,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,30,x,"The study focused on the phasic component of EDA signals, which are closely connected to the physiological and psychological reactions triggered by specific stimuli. The features selected through RFECV were found to be more emotionally significant.",-,-,0.7916,,0.7874,-,-,-,-,0.7916,-,-,-,-,-,-,-,-,-,-,-,,Jero,,yes,include,The study uses only EDA features for emotion classification and does not combine them with other signals.
136,7,10.1109/ICCCMLA58983.2023.10346868,"Kumar P, S., & Ronickom, J. F. A. (2023, October). Investigating the Effects of Two-Class Categorical Emotion Classification Through Electrodermal Activity and Machine Learning. In 2023 IEEE 5th International Conference on Cybernetics, Cognition and Machine Learning Applications (ICCCMLA) (pp. 594-599). IEEE.",,Categorical,x,2,Amusing; Boring,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,30,x,"The study focused on the phasic component of EDA signals, which are closely connected to the physiological and psychological reactions triggered by specific stimuli. The features selected through RFECV were found to be more emotionally significant.",-,-,0.6167,,0.5873,-,-,-,-,0.6166,-,-,-,-,-,-,-,-,-,-,-,,Jero,,yes,include,The study uses only EDA features for emotion classification and does not combine them with other signals.
136,8,10.1109/ICCCMLA58983.2023.10346868,"Kumar P, S., & Ronickom, J. F. A. (2023, October). Investigating the Effects of Two-Class Categorical Emotion Classification Through Electrodermal Activity and Machine Learning. In 2023 IEEE 5th International Conference on Cybernetics, Cognition and Machine Learning Applications (ICCCMLA) (pp. 594-599). IEEE.",,Categorical,x,2,Amusing; Relaxing,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,30,x,"The study focused on the phasic component of EDA signals, which are closely connected to the physiological and psychological reactions triggered by specific stimuli. The features selected through RFECV were found to be more emotionally significant.",-,-,0.5417,,0.4667,-,-,-,-,0.5416,-,-,-,-,-,-,-,-,-,-,-,,Jero,,yes,include,The study uses only EDA features for emotion classification and does not combine them with other signals.
136,9,10.1109/ICCCMLA58983.2023.10346868,"Kumar P, S., & Ronickom, J. F. A. (2023, October). Investigating the Effects of Two-Class Categorical Emotion Classification Through Electrodermal Activity and Machine Learning. In 2023 IEEE 5th International Conference on Cybernetics, Cognition and Machine Learning Applications (ICCCMLA) (pp. 594-599). IEEE.",,Categorical,x,2,Amusing; Scary,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,30,x,"The study focused on the phasic component of EDA signals, which are closely connected to the physiological and psychological reactions triggered by specific stimuli. The features selected through RFECV were found to be more emotionally significant.",-,-,0.7333,,0.7327,-,-,-,-,0.7333,-,-,-,-,-,-,-,-,-,-,-,,Jero,,yes,include,The study uses only EDA features for emotion classification and does not combine them with other signals.
136,10,10.1109/ICCCMLA58983.2023.10346868,"Kumar P, S., & Ronickom, J. F. A. (2023, October). Investigating the Effects of Two-Class Categorical Emotion Classification Through Electrodermal Activity and Machine Learning. In 2023 IEEE 5th International Conference on Cybernetics, Cognition and Machine Learning Applications (ICCCMLA) (pp. 594-599). IEEE.",,Categorical,x,2,Boring; Relaxing,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,30,x,"The study focused on the phasic component of EDA signals, which are closely connected to the physiological and psychological reactions triggered by specific stimuli. The features selected through RFECV were found to be more emotionally significant.",-,-,0.4833,,0.4654,-,-,-,-,0.4833,-,-,-,-,-,-,-,-,-,-,-,,Jero,,yes,include,The study uses only EDA features for emotion classification and does not combine them with other signals.
136,11,10.1109/ICCCMLA58983.2023.10346868,"Kumar P, S., & Ronickom, J. F. A. (2023, October). Investigating the Effects of Two-Class Categorical Emotion Classification Through Electrodermal Activity and Machine Learning. In 2023 IEEE 5th International Conference on Cybernetics, Cognition and Machine Learning Applications (ICCCMLA) (pp. 594-599). IEEE.",,Categorical,x,2,Boring; Scary,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,30,x,"The study focused on the phasic component of EDA signals, which are closely connected to the physiological and psychological reactions triggered by specific stimuli. The features selected through RFECV were found to be more emotionally significant.",-,-,0.7916,,0.7863,-,-,-,-,0.7916,-,-,-,-,-,-,-,-,-,-,-,,Jero,,yes,include,The study uses only EDA features for emotion classification and does not combine them with other signals.
136,12,10.1109/ICCCMLA58983.2023.10346868,"Kumar P, S., & Ronickom, J. F. A. (2023, October). Investigating the Effects of Two-Class Categorical Emotion Classification Through Electrodermal Activity and Machine Learning. In 2023 IEEE 5th International Conference on Cybernetics, Cognition and Machine Learning Applications (ICCCMLA) (pp. 594-599). IEEE.",,Categorical,x,2,Relaxing; Scary,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,30,x,"The study focused on the phasic component of EDA signals, which are closely connected to the physiological and psychological reactions triggered by specific stimuli. The features selected through RFECV were found to be more emotionally significant.",-,-,0.7833,,0.7758,-,-,-,-,0.7833,-,-,-,-,-,-,-,-,-,-,-,,Jero,,yes,include,The study uses only EDA features for emotion classification and does not combine them with other signals.
136,13,10.1109/ICCCMLA58983.2023.10346868,"Kumar P, S., & Ronickom, J. F. A. (2023, October). Investigating the Effects of Two-Class Categorical Emotion Classification Through Electrodermal Activity and Machine Learning. In 2023 IEEE 5th International Conference on Cybernetics, Cognition and Machine Learning Applications (ICCCMLA) (pp. 594-599). IEEE.",,Categorical,x,2,Amusing; Boring,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,30,x,"The study focused on the phasic component of EDA signals, which are closely connected to the physiological and psychological reactions triggered by specific stimuli. The features selected through RFECV were found to be more emotionally significant.",-,-,0.6417,,0.6416,-,-,-,-,0.6416,-,-,-,-,-,-,-,-,-,-,-,,Jero,,yes,include,The study uses only EDA features for emotion classification and does not combine them with other signals.
136,14,10.1109/ICCCMLA58983.2023.10346868,"Kumar P, S., & Ronickom, J. F. A. (2023, October). Investigating the Effects of Two-Class Categorical Emotion Classification Through Electrodermal Activity and Machine Learning. In 2023 IEEE 5th International Conference on Cybernetics, Cognition and Machine Learning Applications (ICCCMLA) (pp. 594-599). IEEE.",,Categorical,x,2,Amusing; Relaxing,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,30,x,"The study focused on the phasic component of EDA signals, which are closely connected to the physiological and psychological reactions triggered by specific stimuli. The features selected through RFECV were found to be more emotionally significant.",-,-,0.5667,,0.5665,-,-,-,-,0.5667,-,-,-,-,-,-,-,-,-,-,-,,Jero,,yes,include,The study uses only EDA features for emotion classification and does not combine them with other signals.
136,15,10.1109/ICCCMLA58983.2023.10346868,"Kumar P, S., & Ronickom, J. F. A. (2023, October). Investigating the Effects of Two-Class Categorical Emotion Classification Through Electrodermal Activity and Machine Learning. In 2023 IEEE 5th International Conference on Cybernetics, Cognition and Machine Learning Applications (ICCCMLA) (pp. 594-599). IEEE.",,Categorical,x,2,Amusing; Scary,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,30,x,"The study focused on the phasic component of EDA signals, which are closely connected to the physiological and psychological reactions triggered by specific stimuli. The features selected through RFECV were found to be more emotionally significant.",-,-,0.7333,,0.7333,-,-,-,-,0.7333,-,-,-,-,-,-,-,-,-,-,-,,Jero,,yes,include,The study uses only EDA features for emotion classification and does not combine them with other signals.
136,16,10.1109/ICCCMLA58983.2023.10346868,"Kumar P, S., & Ronickom, J. F. A. (2023, October). Investigating the Effects of Two-Class Categorical Emotion Classification Through Electrodermal Activity and Machine Learning. In 2023 IEEE 5th International Conference on Cybernetics, Cognition and Machine Learning Applications (ICCCMLA) (pp. 594-599). IEEE.",,Categorical,x,2,Boring; Relaxing,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,30,x,"The study focused on the phasic component of EDA signals, which are closely connected to the physiological and psychological reactions triggered by specific stimuli. The features selected through RFECV were found to be more emotionally significant.",-,-,0.4833,,0.4833,-,-,-,-,0.4833,-,-,-,-,-,-,-,-,-,-,-,,Jero,,yes,include,The study uses only EDA features for emotion classification and does not combine them with other signals.
136,17,10.1109/ICCCMLA58983.2023.10346868,"Kumar P, S., & Ronickom, J. F. A. (2023, October). Investigating the Effects of Two-Class Categorical Emotion Classification Through Electrodermal Activity and Machine Learning. In 2023 IEEE 5th International Conference on Cybernetics, Cognition and Machine Learning Applications (ICCCMLA) (pp. 594-599). IEEE.",,Categorical,x,2,Boring; Scary,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,30,x,"The study focused on the phasic component of EDA signals, which are closely connected to the physiological and psychological reactions triggered by specific stimuli. The features selected through RFECV were found to be more emotionally significant.",-,-,0.8417,,0.8417,-,-,-,-,0.8417,-,-,-,-,-,-,-,-,-,-,-,,Jero,,yes,include,The study uses only EDA features for emotion classification and does not combine them with other signals.
136,18,10.1109/ICCCMLA58983.2023.10346868,"Kumar P, S., & Ronickom, J. F. A. (2023, October). Investigating the Effects of Two-Class Categorical Emotion Classification Through Electrodermal Activity and Machine Learning. In 2023 IEEE 5th International Conference on Cybernetics, Cognition and Machine Learning Applications (ICCCMLA) (pp. 594-599). IEEE.",,Categorical,x,2,Relaxing; Scary,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,30,x,"The study focused on the phasic component of EDA signals, which are closely connected to the physiological and psychological reactions triggered by specific stimuli. The features selected through RFECV were found to be more emotionally significant.",-,-,0.7833,,0.7833,-,-,-,-,0.7833,-,-,-,-,-,-,-,-,-,-,-,,Jero,,yes,include,The study uses only EDA features for emotion classification and does not combine them with other signals.
136,19,10.1109/ICCCMLA58983.2023.10346868,"Kumar P, S., & Ronickom, J. F. A. (2023, October). Investigating the Effects of Two-Class Categorical Emotion Classification Through Electrodermal Activity and Machine Learning. In 2023 IEEE 5th International Conference on Cybernetics, Cognition and Machine Learning Applications (ICCCMLA) (pp. 594-599). IEEE.",,Categorical,x,2,Amusing; Boring,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,30,x,"The study focused on the phasic component of EDA signals, which are closely connected to the physiological and psychological reactions triggered by specific stimuli. The features selected through RFECV were found to be more emotionally significant.",-,-,0.6333,,0.6333,-,-,-,-,0.6333,-,-,-,-,-,-,-,-,-,-,-,,Jero,,yes,include,The study uses only EDA features for emotion classification and does not combine them with other signals.
136,20,10.1109/ICCCMLA58983.2023.10346868,"Kumar P, S., & Ronickom, J. F. A. (2023, October). Investigating the Effects of Two-Class Categorical Emotion Classification Through Electrodermal Activity and Machine Learning. In 2023 IEEE 5th International Conference on Cybernetics, Cognition and Machine Learning Applications (ICCCMLA) (pp. 594-599). IEEE.",,Categorical,x,2,Amusing; Relaxing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,30,x,"The study focused on the phasic component of EDA signals, which are closely connected to the physiological and psychological reactions triggered by specific stimuli. The features selected through RFECV were found to be more emotionally significant.",-,-,0.5333,,0.5333,-,-,-,-,0.5333,-,-,-,-,-,-,-,-,-,-,-,,Jero,,yes,include,The study uses only EDA features for emotion classification and does not combine them with other signals.
